381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,01111111
382,587,550,565,490,378,01111110
382,587,550,565,490,378,01111110
382,587,550,565,490,378,01111110
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
382,587,550,565,490,379,01111110
382,587,550,565,490,378,01111110
382,587,550,565,490,378,01111110
381,587,550,565,490,378,11111111
381,587,550,565,490,378,11111111
381,587,550,565,490,378,11111111
382,587,550,565,490,378,01111110
381,587,550,565,490,378,01111111
381,587,550,565,490,378,11111111
381,587,550,565,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,565,490,378,11111111
381,587,550,565,490,378,11111111
381,587,550,565,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,565,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,565,490,378,11100111
381,587,550,565,490,378,11100111
381,587,550,565,490,378,11100111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11101111
381,587,550,564,490,378,11100111
381,587,550,565,490,378,11100111
381,587,550,564,490,378,11100111
381,587,550,564,490,378,11110111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,565,490,378,11100111
381,587,550,564,490,378,11100111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,564,490,378,11111111
381,587,550,563,490,378,11111111
381,587,550,563,490,378,11111111
381,587,550,551,490,378,11111111
381,586,550,552,490,378,11111111
381,580,550,556,489,378,11111111
381,567,550,558,489,378,11111111
381,563,550,551,489,378,11111111
381,571,550,545,484,378,11111111
381,562,564,556,482,378,11011011
381,558,565,557,482,378,11011011
381,557,565,557,482,378,11011011
381,563,558,557,482,378,11111111
381,575,553,559,482,378,11111111
381,576,551,559,482,378,11111111
381,566,545,558,483,378,11111111
381,557,546,550,491,378,11011011
381,558,560,554,491,378,11011011
381,560,561,555,491,378,11011011
381,582,561,566,491,378,11111111
381,598,545,592,491,378,11111111
381,601,545,565,491,378,11111111
381,601,545,577,491,378,11111111
381,585,545,582,517,378,11111111
381,588,543,554,521,378,11111111
381,589,541,560,521,378,11111111
381,587,541,559,521,378,11111111
381,587,541,559,522,378,11111111
381,587,541,559,522,378,11111111
381,587,541,559,522,378,11111111
381,588,541,559,522,378,11111111
381,587,541,559,522,378,11111111
381,588,541,559,522,378,11111111
381,588,541,559,522,378,11111111
381,588,541,559,522,378,11111111
381,588,541,559,522,378,11111111
381,588,541,559,522,378,11111111
381,587,541,559,522,378,11111111
381,587,541,559,522,378,11111111
382,588,541,559,522,383,10111101
382,588,541,559,522,383,10111101
382,588,541,559,522,383,10111101
381,588,541,559,522,383,10111101
381,588,541,559,522,384,10111101
381,588,541,559,522,384,10111101
381,588,541,559,522,384,10111101
381,588,541,559,522,384,10111101
381,588,541,559,522,384,10111101
381,588,541,559,522,384,10111101
381,587,541,560,522,384,11111101
381,587,541,560,522,384,11111101
381,587,541,560,522,384,11111101
381,587,541,560,522,384,11111101
381,587,541,560,522,384,11111101
381,587,541,559,522,384,11111111
381,587,541,560,522,384,11111111
381,587,541,560,522,384,11111111
381,587,541,560,522,384,11111111
381,587,541,560,522,384,11111111
381,587,541,560,522,384,11111111
381,587,541,560,522,384,11111111
381,587,541,560,522,384,11111111
381,587,541,560,521,384,11111111
381,587,541,560,522,384,11111111
381,587,541,560,521,384,11111111
381,587,541,560,521,383,11111101
381,587,541,559,522,383,11111101
381,587,541,559,522,383,11111101
382,587,541,559,522,383,10111101
382,587,541,559,522,384,10111101
382,587,541,560,521,384,10111101
381,587,541,560,522,384,10111101
381,587,541,560,522,384,10111101
382,587,541,560,521,384,10111101
381,587,541,559,522,384,10111101
382,587,541,559,522,384,10111101
381,587,541,560,521,384,10111101
381,587,541,560,522,384,11111111
382,587,541,560,521,384,11111111
382,587,541,559,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,588,541,560,521,384,11111111
382,588,541,560,521,384,11111111
382,587,541,560,522,383,10111101
382,587,541,560,522,384,10111101
382,587,541,559,521,384,10111101
382,587,541,560,521,384,10111101
382,587,541,559,521,384,10111101
382,587,541,560,521,384,10111101
382,587,541,560,521,384,10111101
382,587,541,560,521,384,10111101
382,587,541,560,521,384,10111101
382,587,541,560,521,384,10111101
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,384,11111111
382,587,541,560,521,401,11111111
599,587,542,560,521,892,11111111
736,587,542,560,521,1011,11111111
844,588,542,560,521,1023,11111111
924,587,542,560,521,1023,11111111
967,588,541,560,521,1023,11111111
980,588,541,560,521,1023,11111111
982,588,541,560,521,1023,11111111
982,588,541,560,521,1023,11111111
982,588,541,560,521,1023,11111111
982,588,542,560,521,1023,11111111
981,588,541,560,521,1023,11111111
974,588,542,560,521,1023,11111111
952,588,542,560,521,971,11111111
912,588,541,560,521,885,11111111
837,587,542,560,521,788,11111111
433,587,541,560,521,408,11111111
354,587,541,560,521,329,11111111
288,587,541,560,521,242,11111111
213,587,541,560,521,161,11111111
140,587,541,560,521,73,11111111
80,587,541,560,521,0,11111111
9,587,541,560,521,0,11111111
0,587,541,560,521,0,11111111
0,587,541,560,521,0,11111111
0,587,541,560,521,0,11111111
0,587,541,560,521,0,11111111
0,587,541,560,521,0,11111111
0,587,541,560,521,0,11111111
0,587,541,560,521,4,11111111
47,587,541,560,521,58,11111111
133,587,541,560,521,133,11111111
491,587,541,560,521,631,11111111
574,587,542,560,521,746,11111111
669,588,541,560,521,857,11111111
758,588,541,560,521,930,11111111
817,588,541,560,521,1007,11111111
872,588,541,560,521,1023,11111111
953,588,542,560,521,1023,11111111
993,588,542,560,521,1023,11111111
1008,588,542,560,521,1023,11111111
1012,588,542,560,521,1023,11111111
1011,588,542,560,521,1023,11111111
1011,588,542,560,521,1023,11111111
1002,588,542,560,521,1023,11111111
984,588,542,560,521,1023,11111111
957,588,542,560,521,1021,11111111
722,588,541,560,521,786,11111111
644,587,541,560,521,711,11111111
570,587,541,560,521,628,11111111
502,587,541,560,521,542,11111111
427,587,541,560,521,449,11111111
355,587,541,560,521,364,11111111
290,587,541,560,521,281,11111111
204,587,541,560,521,201,11111111
138,587,541,560,521,141,11111111
91,587,541,560,521,88,11111111
74,587,541,560,521,45,11111111
70,587,541,560,521,27,11111111
71,587,541,560,521,25,11111111
71,587,541,560,521,26,11111111
71,587,541,560,521,26,11111111
71,587,541,560,521,26,11111111
71,587,541,560,521,26,11111111
71,583,541,560,521,26,11111111
71,551,541,589,521,26,11111111
71,539,556,590,526,26,11111111
71,474,672,640,622,26,11111111
71,354,896,699,864,26,11111111
71,231,974,721,951,26,11111111
71,144,974,685,951,26,11111111
71,82,926,431,951,26,11111111
71,37,834,220,935,26,11111111
71,0,685,389,756,26,11111111
71,0,454,263,198,26,11111111
71,58,243,208,91,26,11111111
71,173,116,183,62,26,11111111
71,310,49,194,32,26,11111111
71,987,98,485,71,26,11111111
71,1023,245,624,190,26,11111111
71,1023,453,765,330,26,11111111
71,1023,652,842,505,26,11111111
71,1023,863,941,695,26,11111111
71,914,985,999,823,26,11111111
71,753,1022,976,927,26,11111111
71,620,1023,862,938,26,11111111
71,458,1023,845,946,26,11111111
71,245,1023,754,954,26,11111111
71,126,974,297,952,26,11111111
71,62,904,503,931,26,11111111
71,31,830,78,821,26,11111111
71,0,704,355,549,26,11111111
71,0,554,311,237,26,11111111
71,16,349,159,100,26,11111111
71,488,26,344,0,26,11111111
71,654,25,378,0,26,11111111
71,829,25,456,30,26,11111111
71,945,64,468,57,26,11111111
71,973,93,470,84,26,11111111
71,994,140,404,96,26,11111111
71,1023,336,637,226,26,11111111
71,1023,664,702,548,26,11111111
71,1023,927,759,632,26,11111111
71,968,969,759,703,26,11111111
71,942,981,704,870,26,11111111
71,877,989,700,884,26,11111111
71,791,1006,815,884,26,11111111
71,707,1012,846,884,26,11111111
71,622,1023,667,884,26,11111111
71,599,1023,619,884,27,11111111
71,577,1023,554,904,27,11111111
69,788,1023,0,455,27,11111111
69,950,1023,499,203,27,11111111
69,966,998,611,44,27,11111111
69,909,966,651,0,27,11111111
69,663,796,659,0,27,11111111
70,455,601,665,0,27,11111111
70,279,533,705,42,27,11111111
70,0,452,643,91,27,11111111
71,0,446,783,172,27,11111111
70,0,444,731,300,27,11111111
71,0,408,801,457,27,11111111
71,25,309,831,614,31,11111111
71,80,196,620,830,34,11111111
71,210,94,488,926,37,11111111
71,423,34,378,939,38,11111111
71,726,26,275,938,38,11111111
71,1023,444,237,469,38,11111111
71,1023,675,356,312,38,11111111
71,1023,911,496,111,38,11111111
72,886,981,642,34,38,11111111
72,688,989,582,0,38,11111111
73,448,998,823,0,38,11111111
73,260,998,922,43,38,11111111
74,114,959,970,120,38,11111111
75,47,870,944,235,38,11111111
75,2,810,1012,338,38,11111111
76,0,721,886,471,38,11111111
76,0,600,1023,600,38,11111111
76,0,467,753,766,39,11111111
76,21,336,589,920,39,11111111
76,93,192,397,943,39,11111111
76,275,95,256,943,39,11111111
76,511,94,190,869,39,11111111
76,1023,373,173,431,39,11111111
76,1023,538,0,285,39,11111111
76,1023,701,397,133,39,11111111
76,1023,903,561,40,39,11111111
77,818,987,687,0,39,11111111
77,685,997,815,0,39,11111111
77,519,1023,933,42,39,11111111
77,292,1023,1003,144,39,11111111
77,106,953,972,269,39,11111111
78,36,848,1023,383,39,11111111
78,0,763,898,506,39,11111111
78,0,677,928,649,39,11111111
78,0,577,921,831,40,11111111
78,0,436,678,931,41,11111111
78,41,278,464,946,41,11111111
78,125,155,313,951,41,11111111
78,994,97,61,622,41,11111111
78,1023,241,0,478,41,11111111
78,1023,358,0,384,41,11111111
78,1023,510,195,262,41,11111111
78,1023,695,366,145,41,11111111
79,1023,931,554,69,41,11111111
78,629,981,747,0,41,11111111
78,417,981,848,36,42,11111111
78,254,966,965,133,42,11111111
78,159,854,936,230,42,11111111
78,367,725,880,278,42,11111111
78,580,553,561,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,41,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,561,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,41,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,561,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,561,503,41,11111111
78,580,553,561,503,42,11111111
78,580,553,560,503,42,11111111
78,580,553,561,503,42,11111111
78,580,553,561,503,42,11111111
78,580,553,561,503,42,11111111
78,580,553,561,503,42,11111111
78,580,553,561,503,42,11111111
78,580,553,561,503,42,11111111
78,580,553,561,503,42,11111111
78,580,553,561,503,42,11111111
78,580,553,561,503,42,11111111
78,580,553,561,503,42,11111111
78,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,42,11111111
79,580,553,561,503,41,11111111
79,580,553,561,503,41,11111111
79,580,553,561,503,42,11111111
79,580,553,560,503,42,11111111
79,580,553,560,503,42,11111111
EOF
******************************
